location_id,X,Y,site,SOCc
91,-88.237449,39.72096129999999,IL-DG,2.09
92,-88.237464,39.72044100000001,IL-PT,1.92
92,-88.237464,39.72044100000001,IL-DG,1.16
93,-88.237483,39.7199236,IL-PT,1.77
93,-88.237483,39.7199236,IL-DG,4.06
94,-88.237453,39.7194021,IL-PT,2.17
94,-88.237453,39.7194021,IL-DG,1.7
95,-88.237475,39.71888189999999,IL-PT,2.49
95,-88.237475,39.71888189999999,IL-DG,1.52
97,-88.237492,39.717849,IL-DG,1.74
98,-88.23792,39.7175849,IL-DG,2.16
99,-88.23790300000002,39.7180948,IL-DG,1.8
100,-88.237885,39.7185991,IL-DG,1.9
101,-88.237886,39.7191277,IL-DG,1.26
102,-88.237863,39.7196479,IL-DG,1.46
103,-88.237874,39.7202082,IL-DG,2.07
104,-88.237874,39.7206868,IL-DG,1.93
1,-89.06433841,39.72430196,IL-PT,2.12
1,-89.06433841,39.72430196,IL-MC,1.99
2,-89.06435812,39.72396708000001,IL-PT,2.35
2,-89.06435812,39.72396708000001,IL-MC,2.29
3,-89.06436718,39.72378258,IL-PT,2.03
3,-89.06436718,39.72378258,IL-DG,2.63
3,-89.06436718,39.72378258,IL-MC,1.7
4,-89.0643353,39.72358718,IL-PT,2.55
4,-89.0643353,39.72358718,IL-DG,1.7
4,-89.0643353,39.72358718,IL-MC,1.89
5,-89.06432908,39.7232988,IL-PT,2.46
5,-89.06432908,39.7232988,IL-DG,2.04
5,-89.06432908,39.7232988,IL-MC,2.08
6,-89.06434896000002,39.72297948999999,IL-PT,2.7
6,-89.06434896000002,39.72297948999999,IL-DG,1.72
6,-89.06434896000002,39.72297948999999,IL-MC,1.81
7,-89.06435201,39.72265643999999,IL-PT,2.52
7,-89.06435201,39.72265643999999,IL-DG,1.86
7,-89.06435201,39.72265643999999,IL-MC,2.21
8,-89.06280794,39.72430446999999,IL-PT,1.82
8,-89.06280794,39.72430446999999,IL-MC,1.82
9,-89.06278136,39.723676860000005,IL-PT,2.23
9,-89.06278136,39.723676860000005,IL-DG,1.91
9,-89.06278136,39.723676860000005,IL-MC,2.02
10,-89.06276196,39.72329566999999,IL-PT,1.83
10,-89.06276196,39.72329566999999,IL-DG,1.97
10,-89.06276196,39.72329566999999,IL-MC,1.46
11,-89.0623084,39.72414935999999,IL-PT,2.05
11,-89.0623084,39.72414935999999,IL-DG,2.17
11,-89.0623084,39.72414935999999,IL-MC,1.69
12,-89.06229034,39.72397482000001,IL-PT,1.89
12,-89.06229034,39.72397482000001,IL-DG,2.04
12,-89.06229034,39.72397482000001,IL-MC,1.72
13,-89.06170818,39.72381043,IL-PT,2.03
13,-89.06170818,39.72381043,IL-DG,1.71
13,-89.06170818,39.72381043,IL-MC,1.75
14,-89.06133925,39.72427397999999,IL-DG,1.99
14,-89.06133925,39.72427397999999,IL-MC,1.65
